date,state,county,categoryName,visitIndex,visitIndexOver65,visitIndexUnder65,rank
2020-03-01,California,Tulare County,Fast Food Restaurants,117,124,117,5
2020-03-01,California,Tulare County,Grocery,86,91,86,6
2020-03-01,California,Tulare County,Big Box Stores,109,96,109,7
2020-03-01,California,Tulare County,School,89,,90,8
2020-03-01,California,Tulare County,Nightlife Spots,114,,114,9
2020-03-01,California,Tulare County,Medical,139,,139,10
2020-03-01,California,Tulare County,Professional & Other Places,100,,101,11
2020-03-01,California,Tulare County,Hardware Stores,115,,115,12
2020-03-01,California,Tulare County,Arts & Entertainment,102,,102,13
2020-03-01,California,Tulare County,Discount Stores,110,,110,14
2020-03-01,California,Tulare County,Drug Store,99,,99,15
2020-03-01,California,Tulare County,Convenience Store,117,,118,16
2020-03-01,California,Tulare County,Hotel,114,,115,17
2020-03-01,California,Contra Costa County,Food,102,91,102,1
2020-03-01,California,Contra Costa County,Shops & Services,105,106,105,2
2020-03-01,California,Contra Costa County,Grocery,97,99,97,3
2020-03-01,California,Contra Costa County,Outdoors & Recreation,99,90,99,4
2020-03-01,California,Contra Costa County,Gas Stations,102,77,103,5
2020-03-01,California,Contra Costa County,School,95,101,95,6
2020-03-01,California,Contra Costa County,Arts & Entertainment,110,108,111,7
2020-03-01,California,Contra Costa County,Big Box Stores,101,96,101,8
2020-03-01,California,Contra Costa County,Fast Food Restaurants,94,,94,9
2020-03-01,California,Contra Costa County,Professional & Other Places,95,94,95,10
2020-03-01,California,Contra Costa County,Fitness Center,95,90,95,11
2020-03-01,California,Contra Costa County,Nightlife Spots,91,99,90,12
2020-03-01,California,Contra Costa County,Hardware Stores,109,107,109,13
2020-03-01,California,Contra Costa County,Medical,102,83,103,14
2020-03-01,California,Contra Costa County,Residences,92,,93,15
2020-03-01,California,Contra Costa County,Drug Store,96,104,96,16
2020-03-01,California,Contra Costa County,Sports,101,92,102,17
2020-03-01,California,Contra Costa County,Convenience Store,95,,95,18
2020-03-01,California,Contra Costa County,Travel & Transport,87,,87,19
2020-03-01,California,Contra Costa County,Hotel,91,,92,20
2020-03-01,California,Contra Costa County,Banks,107,,107,21
2020-03-01,California,Contra Costa County,Discount Stores,109,,110,22
2020-03-01,California,Monterey County,Food,90,88,90,1
2020-03-01,California,Monterey County,Shops & Services,96,98,96,2
2020-03-01,California,Monterey County,Outdoors & Recreation,84,81,84,3
2020-03-01,California,Monterey County,Grocery,94,93,94,4
2020-03-01,California,Monterey County,Hotel,77,70,77,5
2020-03-01,California,Monterey County,Arts & Entertainment,104,104,104,6
2020-03-01,California,Monterey County,Gas Stations,98,,100,7
2020-03-01,California,Monterey County,Fast Food Restaurants,94,,94,8
2020-03-01,California,Monterey County,School,89,,88,9
2020-03-01,California,Monterey County,Nightlife Spots,82,,82,10
2020-03-01,California,Monterey County,Professional & Other Places,89,,91,11
2020-03-01,California,Monterey County,Big Box Stores,93,,93,12
2020-03-01,California,Monterey County,Beach,79,,80,13
2020-03-01,California,Monterey County,Convenience Store,88,,87,14
2020-03-01,California,Monterey County,Sports,57,,59,15
2020-03-01,California,Monterey County,Travel & Transport,109,,109,16
2020-03-01,California,Monterey County,Drug Store,98,,98,17
2020-03-01,California,Monterey County,Medical,101,,101,18
2020-03-01,California,Madera County,Food,96,96,96,1
2020-03-01,California,Madera County,Gas Stations,91,,91,2
2020-03-01,California,Madera County,Arts & Entertainment,116,,115,3
2020-03-01,California,Madera County,Shops & Services,111,,111,4
2020-03-01,California,Madera County,Fast Food Restaurants,106,,107,5
2020-03-01,California,Madera County,Outdoors & Recreation,106,,106,6
2020-03-01,California,Madera County,Grocery,83,,83,7
2020-03-01,California,Madera County,School,119,,119,8
2020-03-01,California,Inyo County,Outdoors & Recreation,102,,102,1
2020-03-01,California,Inyo County,Food,98,,100,2
2020-03-01,California,Fresno County,Food,105,107,105,1
2020-03-01,California,Fresno County,Shops & Services,112,106,112,2
2020-03-01,California,Fresno County,Grocery,87,76,87,3
2020-03-01,California,Fresno County,Gas Stations,103,94,104,4
2020-03-01,California,Fresno County,Fast Food Restaurants,105,94,105,5
2020-03-01,California,Fresno County,Big Box Stores,105,104,105,6
2020-03-01,California,Fresno County,School,103,96,103,7
2020-03-01,California,Fresno County,Outdoors & Recreation,97,74,98,8
2020-03-01,California,Fresno County,Arts & Entertainment,102,111,102,9
2020-03-01,California,Fresno County,Nightlife Spots,92,80,92,10
2020-03-01,California,Fresno County,Professional & Other Places,91,93,91,11
2020-03-01,California,Fresno County,Hardware Stores,120,143,119,12
2020-03-01,California,Fresno County,Drug Store,108,117,108,13
2020-03-01,California,Fresno County,Medical,90,92,90,14
2020-03-01,California,Fresno County,Convenience Store,106,,105,15
2020-03-01,California,Fresno County,Discount Stores,100,,100,16
2020-03-01,California,Fresno County,Hotel,106,,106,17
2020-03-01,California,Fresno County,Residences,111,,111,18
2020-03-01,California,Fresno County,Colleges & Universities,123,,123,19
2020-03-01,California,Fresno County,Government,118,,119,20
2020-03-01,California,Fresno County,Travel & Transport,95,,95,21
2020-03-01,California,Fresno County,Banks,95,,95,22
2020-03-01,California,Fresno County,Fitness Center,77,,76,23
2020-03-01,California,Fresno County,Office,108,,108,24
2020-03-01,California,Fresno County,Alcohol,99,,100,25
2020-03-01,California,Mariposa County,Outdoors & Recreation,63,,63,1
2020-03-01,California,Mono County,Skiing,89,,90,1
2020-03-01,California,Mono County,Food,106,,107,2
2020-03-01,California,Mono County,Hotel,113,,114,3
2020-03-01,California,San Francisco County,Food,89,87,89,1
2020-03-01,California,San Francisco County,Shops & Services,88,92,88,2
2020-03-01,California,San Francisco County,Outdoors & Recreation,81,96,81,3
2020-03-01,California,San Francisco County,Nightlife Spots,84,74,84,4
2020-03-01,California,San Francisco County,Arts & Entertainment,75,72,75,5
2020-03-01,California,San Francisco County,Grocery,95,105,94,6
2020-03-01,California,San Francisco County,Hotel,75,82,75,7
2020-03-01,California,San Francisco County,Fitness Center,95,108,95,8
2020-03-01,California,San Francisco County,Travel & Transport,75,,76,9
2020-03-01,California,San Francisco County,Professional & Other Places,78,90,78,10
2020-03-01,California,San Francisco County,Residences,90,,90,11
2020-03-01,California,San Francisco County,Office,87,,87,12
2020-03-01,California,San Francisco County,Medical,107,,107,13
2020-03-01,California,San Francisco County,Bus,101,97,101,14
2020-03-01,California,San Francisco County,Drug Store,115,,114,15
2020-03-01,California,San Francisco County,Colleges & Universities,92,,92,16
2020-03-01,California,San Francisco County,School,100,,100,17
2020-03-01,California,San Francisco County,Government,91,,91,18
2020-03-01,California,San Francisco County,Metro Stations,78,,78,19
2020-03-01,California,San Francisco County,Gas Stations,84,,82,20
2020-03-01,California,San Francisco County,Convenience Store,85,,86,21
2020-03-01,California,San Francisco County,Light Rail Stations,89,,88,22
2020-03-01,California,San Francisco County,Sports,99,,98,23
2020-03-01,California,San Francisco County,Fast Food Restaurants,94,,93,24
2020-03-01,California,San Francisco County,Alcohol,97,,98,25
2020-03-01,California,San Francisco County,Beach,64,,64,26
2020-03-01,California,San Francisco County,Big Box Stores,96,,95,27
2020-03-01,California,San Francisco County,Banks,97,,97,28
2020-03-01,California,Nevada County,Food,100,123,98,1
2020-03-01,California,Nevada County,Outdoors & Recreation,89,86,89,2
2020-03-01,California,Nevada County,Grocery,98,,99,3
2020-03-01,California,Nevada County,Shops & Services,95,,95,4
2020-03-01,California,San Bernardino County,Food,101,102,101,1
2020-03-01,California,San Bernardino County,Shops & Services,102,92,102,2
2020-03-01,California,San Bernardino County,Grocery,91,91,91,3
2020-03-01,California,San Bernardino County,Arts & Entertainment,189,245,188,4
2020-03-01,California,San Bernardino County,Fast Food Restaurants,109,113,109,5
2020-03-01,California,San Bernardino County,Outdoors & Recreation,88,93,87,6
2020-03-01,California,San Bernardino County,Gas Stations,101,113,101,7
2020-03-01,California,San Bernardino County,Big Box Stores,102,108,102,8
2020-03-01,California,San Bernardino County,School,103,93,103,9
2020-03-01,California,San Bernardino County,Convenience Store,100,111,100,10
2020-03-01,California,San Bernardino County,Nightlife Spots,90,71,90,11
2020-03-01,California,San Bernardino County,Professional & Other Places,102,104,102,12
2020-03-01,California,San Bernardino County,Medical,93,77,93,13
2020-03-01,California,San Bernardino County,Hotel,99,111,98,14
2020-03-01,California,San Bernardino County,Drug Store,98,103,98,15
2020-03-01,California,San Bernardino County,Hardware Stores,105,117,104,16
2020-03-01,California,San Bernardino County,Discount Stores,93,87,93,17
2020-03-01,California,San Bernardino County,Residences,96,84,97,18
2020-03-01,California,San Bernardino County,Fitness Center,99,85,99,19
2020-03-01,California,San Bernardino County,Travel & Transport,97,109,96,20
2020-03-01,California,San Bernardino County,Sports,104,90,104,21
2020-03-01,California,San Bernardino County,Airport,95,158,94,22
2020-03-01,California,San Bernardino County,Colleges & Universities,89,111,88,23
2020-03-01,California,San Bernardino County,Government,110,,110,24
2020-03-01,California,San Bernardino County,Banks,102,,102,25
2020-03-01,California,San Bernardino County,Office,112,,112,26
2020-03-01,California,San Bernardino County,Alcohol,88,,88,27
2020-03-01,California,San Bernardino County,Skiing,52,,51,28
2020-03-01,California,Amador County,Food,95,,96,1
2020-03-01,California,Imperial County,Food,107,101,107,1
2020-03-01,California,Imperial County,Shops & Services,102,92,103,2
2020-03-01,California,Imperial County,Outdoors & Recreation,121,78,124,3
2020-03-01,California,Imperial County,Fast Food Restaurants,108,,109,4
2020-03-01,California,Imperial County,Big Box Stores,90,,90,5
2020-03-01,California,Imperial County,Gas Stations,83,,82,6
2020-03-01,California,Imperial County,Convenience Store,124,,125,7
2020-03-01,California,Imperial County,Grocery,69,,69,8
2020-03-01,California,Tuolumne County,Shops & Services,100,69,103,1
2020-03-01,California,Tuolumne County,Food,102,,103,2
2020-03-01,California,Tuolumne County,Outdoors & Recreation,90,,90,3
2020-03-01,California,Mendocino County,Food,98,98,98,1
2020-03-01,California,Mendocino County,Grocery,110,103,111,2
2020-03-01,California,Mendocino County,Shops & Services,94,,95,3
2020-03-01,California,Orange County,Food,100,98,100,1
2020-03-01,California,Orange County,Shops & Services,102,96,102,2
2020-03-01,California,Orange County,Arts & Entertainment,104,108,104,3
2020-03-01,California,Orange County,Grocery,98,101,98,4
2020-03-01,California,Orange County,Outdoors & Recreation,91,83,91,5
2020-03-01,California,Orange County,Hotel,99,96,99,6
2020-03-01,California,Orange County,Nightlife Spots,104,102,104,7
2020-03-01,California,Orange County,Fast Food Restaurants,100,111,100,8
2020-03-01,California,Orange County,Professional & Other Places,98,98,98,9
2020-03-01,California,Orange County,Gas Stations,101,94,101,10
2020-03-01,California,Orange County,Big Box Stores,103,107,103,11
2020-03-01,California,Orange County,Residences,93,93,93,12
2020-03-01,California,Orange County,School,97,90,97,13
2020-03-01,California,Orange County,Fitness Center,98,101,98,14
2020-03-01,California,Orange County,Colleges & Universities,121,105,122,15
2020-03-01,California,Orange County,Medical,100,85,100,16
2020-03-01,California,Orange County,Convenience Store,101,98,101,17
2020-03-01,California,Orange County,Drug Store,96,93,96,18
2020-03-01,California,Orange County,Sports,95,101,94,19
2020-03-01,California,Orange County,Hardware Stores,101,95,101,20
2020-03-01,California,Orange County,Travel & Transport,90,77,91,21
2020-03-01,California,Orange County,Beach,74,68,74,22
2020-03-01,California,Orange County,Airport,102,78,103,23
2020-03-01,California,Orange County,Office,101,102,101,24
2020-03-01,California,Orange County,Discount Stores,102,92,102,25
2020-03-01,California,Orange County,Banks,99,69,100,26
2020-03-01,California,Orange County,Government,116,,117,27
2020-03-01,California,Orange County,Alcohol,92,,92,28
2020-03-01,California,Orange County,Bus,97,,97,29
2020-03-01,California,Yuba County,Food,109,,109,1
2020-03-01,California,Yuba County,Gas Stations,94,,95,2
2020-03-02,California,San Luis Obispo County,Food,89,86,89,1
2020-03-02,California,San Luis Obispo County,Outdoors & Recreation,81,70,82,2
2020-03-02,California,San Luis Obispo County,Shops & Services,88,79,89,3
2020-03-02,California,San Luis Obispo County,Grocery,109,110,109,4
2020-03-02,California,San Luis Obispo County,Hotel,84,71,84,5
2020-03-02,California,San Luis Obispo County,Professional & Other Places,95,100,95,6
2020-03-02,California,San Luis Obispo County,Nightlife Spots,91,81,92,7
2020-03-02,California,San Luis Obispo County,Gas Stations,89,84,89,8
2020-03-02,California,San Luis Obispo County,Colleges & Universities,95,,96,9
2020-03-02,California,San Luis Obispo County,Medical,102,81,105,10
2020-03-02,California,San Luis Obispo County,Fast Food Restaurants,115,,116,11
2020-03-02,California,San Luis Obispo County,School,106,,106,12
2020-03-02,California,San Luis Obispo County,Arts & Entertainment,92,,93,13
2020-03-02,California,Tuolumne County,Shops & Services,103,91,105,1
2020-03-02,California,Tuolumne County,Food,93,92,94,2
2020-03-02,California,Tuolumne County,Outdoors & Recreation,106,144,103,3
2020-03-02,California,Humboldt County,Food,104,102,104,1
2020-03-02,California,Humboldt County,Shops & Services,96,82,98,2
2020-03-02,California,Humboldt County,Grocery,111,103,112,3
2020-03-02,California,Humboldt County,Outdoors & Recreation,97,88,98,4
2020-03-02,California,Humboldt County,Gas Stations,102,,106,5
2020-03-02,California,San Diego County,Food,101,102,101,1
2020-03-02,California,San Diego County,Shops & Services,102,105,102,2
2020-03-02,California,San Diego County,Outdoors & Recreation,93,90,93,3
2020-03-02,California,San Diego County,Grocery,106,105,106,4
2020-03-02,California,San Diego County,Professional & Other Places,117,110,117,5
2020-03-02,California,San Diego County,Medical,106,105,106,6
2020-03-02,California,San Diego County,School,123,118,123,7
2020-03-02,California,San Diego County,Arts & Entertainment,87,83,87,8
2020-03-02,California,San Diego County,Colleges & Universities,105,111,104,9
2020-03-02,California,San Diego County,Fast Food Restaurants,107,102,107,10
2020-03-02,California,San Diego County,Gas Stations,101,103,100,11
2020-03-02,California,San Diego County,Hotel,93,95,93,12
